ORDERCODE|RECORD_TYPE|PRODUCT_ID|SKU|BRAND|MODEL_NAME|QUANTITY|STREET_PRICE|PRICE|WEIGHT|PICTURE_1|PICTURE_2|PICTURE_3|SEX|CAT|SUBCAT|MODEL_ID|BARCODE|MODEL_SIZE|COLOR_CODE|COLOR|MADE_IN|MATERIAL|EAN|STAGIONE|Titel_ITA|Description_ITA|Titel_EN|Description_EN|Titel_ES|Description_ES|Titel_FR|Description_FR|Titel_DE|Description_DE|Lunghezza|Profondita|Altezza|Product_url|Titel_BG|Description_BG|Titel_PL|Description_PL|Titel_CZ|Description_CZ|Titel_SK|Description_SK|Titel_HU|Description_HU|Titel_RO|Description_RO
DW0DW18668_NEBDS_M|MODEL|31331|DW0DW18668_NEBDS|||8|126.00|44.19||||||||106752|8720636519968|M|nero|Nero|||8720636519968|||||||||||||||||||||||||||
DW0DW18668_NEBDS_L|MODEL|31331|DW0DW18668_NEBDS|||8|126.00|44.19||||||||106754|8720636520186|L|nero|Nero|||8720636520186|||||||||||||||||||||||||||
DW0DW18668_NEBDS_XL|MODEL|31331|DW0DW18668_NEBDS|||5|126.00|44.19||||||||106755|8720636520421|XL|nero|Nero|||8720636520421|||||||||||||||||||||||||||
DW0DW18668_BEACG|PRODUCT|31330|DW0DW18668_BEACG|"TOMMY HILFIGER"|DW0DW18668_BEACG|33|126.00|44.19||https://cdn.stockfirmati.com/catalog/31330/tommyhilfigerfelpasenzazipdonnabeige_1.jpg|https://cdn.stockfirmati.com/catalog/31330/tommyhilfigerfelpasenzazipdonnabeige_2.jpg||donna|Abbigliamento|Felpe||||beige|Beige|TURCHIA|"96% Cotone, 4% Elastan"||PE|"TOMMY HILFIGER FELPA SENZA ZIP DONNA BEIGE"|"FELPA MANICHE LUNGHE CON CAPPUCCIO, ELASTICO IN VITA, RICAMO, LOGO, 95% REGENERATIVE COTTON"|"TOMMY HILFIGER WOMEN&#39;S ZIPLESS SWEATSHIRT BEIGE"|"LONG SLEEVED SWEATSHIRT WITH HOOD, ELASTIC WAIST, EMBROIDERY, LOGO, 95% REGENERATIVE COTTON"|"SUDADERA MUJER TOMMY HILFIGER BEIGE"|"SUDADERA DE MANGA LARGA CON CAPUCHA, CINTURA ELÁSTICA, BORDADO, LOGO, 95% ALGODÓN REGENERATIVO"|"TOMMY HILFIGER SWEAT-SHIRT SANS FERMETURE FEMME BEIGE"|"SWEAT-SHIRT MANCHES LONGUES AVEC CAPUCHE, TAILLE ÉLASTIQUE, BRODERIE, LOGO, 95% COTON RÉGÉNÉRATIF"|"TOMMY HILFIGER DAMEN-SWEATSHIRT MIT REISSVERSCHLUSS BEIGE"|"LANGÄRMELIGES SWEATSHIRT MIT KAPUZE, ELASTISCHEM BUND, STICKEREI, LOGO, 95 % REGENERATIVE BAUMWOLLE"||||https://www.stockfirmati.it/d/31330/tommy-hilfiger/felpe/donna/tommy-hilfiger-felpa-senza-zip-donna-beige|"TOMMY HILFIGER ДАМСКИ СУИТШЪТ БЕЗ ЦИП БЕЖОВ"|"СУИТШЪР С ДЪЛЪГ РЪКАВ С КАЧУЛКА, ЛАСТИК НА КАЛИЯТА, БРОДЕРИИ, ЛОГО, 95% ВЪЗСТАНОВЯВАЩ ПАМУК"|"BLUZA DAMSKA TOMMY HILFIGER BEZ ZAMKU BEŻOWA"|"BLUZA Z DŁUGIM RĘKAWEM Z KAPTUREM, ELASTYCZNĄ W TALII, HAFTEM, LOGO, 95% BAWEŁNA REGENERACYJNA"|||"DÁMSKA MIKINA TOMMY HILFIGER BÉŽOVÁ BEZ ZIPU"|"MIKINA S DLHÝM RUKÁVOM S KAPUCOU, ELASTICKÝ PÁS, VÝŠIVKA, LOGO, 95% REGENERAČNÁ BAVLNA"|"TOMMY HILFIGER NŐI CIPZÁZATLAN DRÁZ"|"HOSSZÚ UJJÚ PULÓK KAPCSINÁVAL, RUGALMAS DERÉK, HÍMZÉS, LOGO, 95% REGENERATÍV PAMUT"|"HORACĂ FĂRĂ FĂMĂ TOMMY HILFIGER BEI"|"HORACĂ CU MÂNECĂ LUNGĂ CU GLUGA, TALIE ELASTICĂ, BRODERIE, LOGO, 95% BUMBAC REGENERATIVE"
DW0DW18668_BEACG_XS|MODEL|31330|DW0DW18668_BEACG|||5|126.00|44.19||||||||106748|8720636547787|XS|beige|Beige|||8720636547787|||||||||||||||||||||||||||
DW0DW18668_BEACG_S|MODEL|31330|DW0DW18668_BEACG|||8|126.00|44.19||||||||106747|8720636548302|S|beige|Beige|||8720636548302|||||||||||||||||||||||||||
DW0DW18668_BEACG_M|MODEL|31330|DW0DW18668_BEACG|||8|126.00|44.19||||||||106749|8720636548722|M|beige|Beige|||8720636548722|||||||||||||||||||||||||||
DW0DW18668_BEACG_L|MODEL|31330|DW0DW18668_BEACG|||8|126.00|44.19||||||||106750|8720636549231|L|beige|Beige|||8720636549231|||||||||||||||||||||||||||
DW0DW18668_BEACG_XL|MODEL|31330|DW0DW18668_BEACG|||4|126.00|44.19||||||||106746|8720636549637|XL|beige|Beige|||8720636549637|||||||||||||||||||||||||||
DW0DW18397_BIYBR|PRODUCT|31329|DW0DW18397_BIYBR|"TOMMY HILFIGER"|DW0DW18397_BIYBR|548|38.00|13.28||https://cdn.stockfirmati.com/catalog/31329/tommyhilfigert-shirtmanichecortedonnabianco_1.jpg|https://cdn.stockfirmati.com/catalog/31329/tommyhilfigert-shirtmanichecortedonnabianco_2.jpg||donna|Abbigliamento|T-Shirt||||bianco|Bianco|BANGLADESH|"70% Cotone, 30% Viscosa"||PE|"TOMMY HILFIGER T-SHIRT MANICHE CORTE DONNA BIANCO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, STAMPA, LOGO"|"TOMMY HILFIGER WOMEN&#39;S SHORT SLEEVE T-SHIRT WHITE"|"SHORT SLEEVED T-SHIRT, CREW NECK, PRINT, LOGO"|"CAMISETA MANGA CORTA MUJER TOMMY HILFIGER BLANCO"|"CAMISETA DE MANGA CORTA, CUELLO REDONDO, ESTAMPADO, LOGO"|"TOMMY HILFIGER T-SHIRT À MANCHES COURTES FEMME BLANC"|"T-SHIRT À MANCHES COURTES, COL ROND, IMPRIMÉ, LOGO"|"TOMMY HILFIGER DAMEN KURZARM T-SHIRT WEISS"|"KURZÄRMELIGES T-Shirt, Rundhalsausschnitt, Aufdruck, Logo"||||https://www.stockfirmati.it/d/31329/tommy-hilfiger/t-shirt/donna/tommy-hilfiger-t-shirt-maniche-corte-donna-bianco|"TOMMY HILFIGER ДАМСКА ТЕНИСКА С КЪС РЪКАВ БЯЛА"|"ТЕНИСКА С КЪС РЪКАВ, КРЪЛО ДЕКО, ЩАМП, ЛОГО"|"BIAŁY T-SHIRT DAMSKI Z KRÓTKIM RĘKAWEM TOMMY HILFIGER"|"T-SHIRT Z KRÓTKIM RĘKAWEM, OKRĘGIEM, NADRUKIEM, LOGO"|||"DÁMSKE TRIČKO TOMMY HILFIGER S KRÁTKYM RUKÁVOM BIELY"|"TRIČKO S KRÁTKYM RUKÁVOM, VÝKRK, POTLAČ, LOGO"|"TOMMY HILFIGER NŐI RÖVID UJJÚ PÓLÓ, FEHÉR"|"RÖVID UJJÚ PÓLÓ, NYAKÚ, NYOMTATÁS, LOGO"|"TOMMY HILFIGER TRIOC DAMA SURTA ALBA"|"TRIOU CU MÂNECĂ SCURTĂ, GÂT RĂU, IMPRIMAT, LOGO"
DW0DW18397_BIYBR_S|MODEL|31329|DW0DW18397_BIYBR|||58|38.00|13.28||||||||106744|8720636758077|S|bianco|Bianco|||8720636758077|||||||||||||||||||||||||||
DW0DW18397_BIYBR_M|MODEL|31329|DW0DW18397_BIYBR|||137|38.00|13.28||||||||106742|8720636758213|M|bianco|Bianco|||8720636758213|||||||||||||||||||||||||||
DW0DW18397_BIYBR_L|MODEL|31329|DW0DW18397_BIYBR|||160|38.00|13.28||||||||106745|8720636758244|L|bianco|Bianco|||8720636758244|||||||||||||||||||||||||||
DW0DW18397_BIYBR_XL|MODEL|31329|DW0DW18397_BIYBR|||193|38.00|13.28||||||||106743|8720636758268|XL|bianco|Bianco|||8720636758268|||||||||||||||||||||||||||
DW0DW18203_AZ1AB|PRODUCT|31328|DW0DW18203_AZ1AB|"TOMMY HILFIGER"|DW0DW18203_AZ1AB|15|163.00|57.41||https://cdn.stockfirmati.com/catalog/31328/tommyhilfigergiubbottoinjeansdonnaazzurro_1.jpg|https://cdn.stockfirmati.com/catalog/31328/tommyhilfigergiubbottoinjeansdonnaazzurro_2.jpg||donna|Abbigliamento|"Giubbotti e piumini"||||azzurro|Azzurro|TUNISIA|"99% Cotone, 1% Elastan"||PE|"TOMMY HILFIGER GIUBBOTTO IN JEANS DONNA AZZURRO"|"GIUBBOTTO IN JEANS MANICHE LUNGHE, 2 TASCHE, 2 TASCHINI, EFFETTO SLAVATO, BOTTONI, RICAMO, APPLICAZIONE, LOGO, 50% REGENERATIVE COTTON"|"TOMMY HILFIGER WOMEN&#39;S BLUE JEANS JACKET"|"LONG SLEEVED DENIM JACKET, 2 POCKETS, 2 SMALL POCKETS, WASHED EFFECT, BUTTONS, EMBROIDERY, APPLICATION, LOGO, 50% REGENERATIVE COTTON"|"CHAQUETA TOMMY HILFIGER MUJER AZUL JEANS"|"CHAQUETA DENIM MANGA LARGA, 2 BOLSILLOS, 2 BOLSILLOS PEQUEÑOS, EFECTO LAVADO, BOTONES, BORDADO, APLICACIÓN, LOGO, 50% ALGODÓN REGENERATIVO"|"VESTE EN JEAN BLEU TOMMY HILFIGER FEMME"|"VESTE EN JEAN MANCHES LONGUES, 2 POCHES, 2 PETITES POCHES, EFFET LAVÉ, BOUTONS, BRODERIE, APPLICATION, LOGO, 50% COTON RÉGÉNÉRATIF"|"TOMMY HILFIGER DAMEN-BLUE JEANSJACKE"|"LANGÄRMELIGE JEANSJACKE, 2 TASCHEN, 2 KLEINE TASCHEN, WASCHEFFEKT, KNÖPFE, STICKEREI, APPLIKATION, LOGO, 50 % REGENERATIVE BAUMWOLLE"||||https://www.stockfirmati.it/d/31328/tommy-hilfiger/giubbotti-e-piumini/donna/tommy-hilfiger-giubbotto-in-jeans-donna-azzurro|"TOMMY HILFIGER ДАМСКО СИньо ДЪНКОВО САКО"|"ДЪНКОВО ЯКЕ С ДЪЛЪГ РЪКАВ, 2 ДЖОБА, 2 МАЛКИ ДЖОБА, ИЗПРАЕН ЕФЕКТ, КОПЧЕТА, БРОДЕРИИ, АПЛИКАЦИИ, ЛОГО, 50% РЕГЕНЕРАТИВЕН ПАМУК"|"NIEBIESKA KURTKA JEANSOWA TOMMY HILFIGER DAMSKA"|"KURTKA DENIMOWA Z DŁUGIM RĘKAWEM, 2 KIESZONKI, 2 MAŁE KIESZONKI, EFEKTY Sprania, GUZIKI, HAFTY, APLIKACJA, LOGO, 50% BAWEŁNA REGENERACYJNA"|||"DÁMSKA BLUE JEANS BUNDA TOMMY HILFIGER"|"DENIMOVÁ BUNDA S DLHÝMI RUKÁVMI, 2 VRECKÁ, 2 MALÉ VRECKÁ, PRANÝ EFEKT, GOMBÍKY, VÝŠIVKY, APLIKÁCIA, LOGO, 50% REGENERAČNÁ BAVLNA"|"TOMMY HILFIGER NŐI KÉK FARMER KABÁT"|"HOSSZÚ UJJÚ farmer dzseki, 2 ZSEB, 2 KIS ZSEB, MOSOTT EFFEKTUS, GOMBOK, HÍMZÉS, ALKALMAZÁS, LOGO, 50% REGENERÁCIÓS PAMUT"|"JACHETA DE JEANS ALBASTRĂ DE DAMA TOMMY HILFIGER"|"JACHETĂ DE DENIM CU MÂNECĂ LUNGĂ, 2 BUZUARE, 2 BUZUARE MICI, EFECT SPĂLAT, NASTURĂ, BRODERIE, APLICARE, LOGO, 50% BUMBAC REGENERATIVE"
DW0DW18203_AZ1AB_XS|MODEL|31328|DW0DW18203_AZ1AB|||2|163.00|57.41||||||||106738|8720636974422|XS|azzurro|Azzurro|||8720636974422|||||||||||||||||||||||||||
DW0DW18203_AZ1AB_S|MODEL|31328|DW0DW18203_AZ1AB|||5|163.00|57.41||||||||106741|8720636974439|S|azzurro|Azzurro|||8720636974439|||||||||||||||||||||||||||
DW0DW18203_AZ1AB_M|MODEL|31328|DW0DW18203_AZ1AB|||5|163.00|57.41||||||||106740|8720636974446|M|azzurro|Azzurro|||8720636974446|||||||||||||||||||||||||||
DW0DW18203_AZ1AB_L|MODEL|31328|DW0DW18203_AZ1AB|||3|163.00|57.41||||||||106739|8720636974453|L|azzurro|Azzurro|||8720636974453|||||||||||||||||||||||||||
DM0DM18909_BLC1G|PRODUCT|31327|DM0DM18909_BLC1G|"TOMMY HILFIGER"|DM0DM18909_BLC1G|37|226.00|79.38||https://cdn.stockfirmati.com/catalog/31327/tommyhilfigergiubbottouomoblu_1.jpg|https://cdn.stockfirmati.com/catalog/31327/tommyhilfigergiubbottouomoblu_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||blu|Blu|BANGLADESH|"100% Poliammide"||AI|"TOMMY HILFIGER GIUBBOTTO UOMO BLU"|"GIUBBOTTO MANICHE LUNGHE, 2 TASCHE ESTERNE, ZIP, APPLICAZIONE, LOGO"|"TOMMY HILFIGER MEN&#39;S BLUE JACKET"|"LONG SLEEVE JACKET, 2 EXTERNAL POCKETS, ZIP, APPLICATION, LOGO"|"CHAQUETA TOMMY HILFIGER HOMBRE AZUL"|"CHAQUETA DE MANGA LARGA, 2 BOLSILLOS EXTERNOS, CREMALLERA, APLICACIÓN, LOGO"|"VESTE TOMMY HILFIGER BLEU POUR HOMMES"|"VESTE À MANCHES LONGUES, 2 POCHES EXTÉRIEURES, ZIP, APPLICATION, LOGO"|"TOMMY HILFIGER HERRENJACKE BLAU"|"LANGARMJACKE, 2 AUSSENTASCHEN, REISSVERSCHLUSS, APPLIKATION, LOGO"||||https://www.stockfirmati.it/d/31327/tommy-hilfiger/giubbotti-e-piumini/uomo/tommy-hilfiger-giubbotto-uomo-blu|"TOMMY HILFIGER МЪЖКО СИньо САКО"|"ЯКЕ С ДЪЛЪГ РЪКАВ, 2 ВЪНШНИ ДЖОБА, ЦИП, АПЛИКАЦИЯ, ЛОГО"|"NIEBIESKA KURTKA MĘSKA TOMMY HILFIGER"|"KURTKA Z DŁUGIM RĘKAWEM, 2 KIESZONKI ZEWNĘTRZNE, ZAMEK, APLIKACJA, LOGO"|||"PÁNSKA MODRÁ BUNDA TOMMY HILFIGER"|"BUNDA S DLHÝM RUKÁVOM, 2 VONKAJŠIE VRECKÁ, ZIP, APLIKÁCIA, LOGO"|"TOMMY HILFIGER FÉRFI KÉK KABÁT"|"HOSSZÚ UJJÚ KABÁT, 2 KÜLSŐ ZSEB, ZIP, ALKALMAZÁS, LOGO"|"JACHETA ALBASTRĂ BĂRBAȚI TOMMY HILFIGER"|"JACĂ CU MÂNECĂ LUNGĂ, 2 BUZUARE EXTERIOARE, FERMOAR, APLICAȚIE, LOGO"
DM0DM18909_BLC1G_S|MODEL|31327|DM0DM18909_BLC1G|||7|226.00|79.38||||||||106737|8720636579948|S|blu|Blu|||8720636579948|||||||||||||||||||||||||||
DM0DM18909_BLC1G_L|MODEL|31327|DM0DM18909_BLC1G|||15|226.00|79.38||||||||106735|8720636580623|L|blu|Blu|||8720636580623|||||||||||||||||||||||||||
DM0DM18909_BLC1G_XL|MODEL|31327|DM0DM18909_BLC1G|||15|226.00|79.38||||||||106736|8720636580845|XL|blu|Blu|||8720636580845|||||||||||||||||||||||||||
DW0DW18308_NEBDS|PRODUCT|31326|DW0DW18308_NEBDS|"TOMMY HILFIGER"|DW0DW18308_NEBDS|18|239.00|84.03||https://cdn.stockfirmati.com/catalog/31326/tommyhilfigergiubbottodonnanero_1.jpg|https://cdn.stockfirmati.com/catalog/31326/tommyhilfigergiubbottodonnanero_2.jpg||donna|Abbigliamento|"Giubbotti e piumini"||||nero|Nero|CINA|"100% Poliestere"||AI|"TOMMY HILFIGER GIUBBOTTO DONNA NERO"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, RICAMO, ZIP, LOGO, 95% POLYESTER RECYCLED"|"TOMMY HILFIGER BLACK WOMEN&#39;S JACKET"|"LONG SLEEVED JACKET WITH HOOD, 2 EXTERNAL POCKETS, CONTRAST DETAILS, EMBROIDERY, ZIP, LOGO, 95% RECYCLED POLYESTER"|"CHAQUETA MUJER TOMMY HILFIGER NEGRO"|"CHAQUETA DE MANGA LARGA CON CAPUCHA, 2 BOLSILLOS EXTERNOS, DETALLES EN CONTRASTE, BORDADO, CREMALLERA, LOGO, 95% POLIÉSTER RECICLADO"|"VESTE TOMMY HILFIGER NOIRE FEMME"|"VESTE MANCHES LONGUES À CAPUCHE, 2 POCHES EXTÉRIEURES, DÉTAILS CONTRASTÉS, BRODERIE, ZIP, LOGO, 95% POLYESTER RECYCLÉ"|"TOMMY HILFIGER SCHWARZE DAMENJACKE"|"LANGÄRMELIGE JACKE MIT KAPUZE, 2 AUSSENTASCHEN, KONTRASTDETAILS, STICKEREI, REISSVERSCHLUSS, LOGO, 95 % RECYCELTER POLYESTER"||||https://www.stockfirmati.it/d/31326/tommy-hilfiger/giubbotti-e-piumini/donna/tommy-hilfiger-giubbotto-donna-nero|"TOMMY HILFIGER ЧЕРНО ДАМСКО САКО"|"ЯКЕ С ДЪЛЪГ РЪКАВ С КАЧУЛКА, 2 ВЪНШНИ ДЖОБА, КОНТРАСТНИ ДЕТАЙЛИ, БРОДЕРИИ, ЦИП, ЛОГО, 95% РЕЦИКЛИРАН ПОЛИЕСТЕР"|"TOMMY HILFIGER CZARNA KURTKA DAMSKA"|"KURTKA Z DŁUGIM RĘKAWEM Z KAPTUREM, 2 KIESZONKAMI ZEWNĘTRZNYMI, KONTRASTOWYMI SZCZEGÓŁAMI, HAFT, ZAMEK, LOGO, 95% POLIESTER Z RECYKLINGU"|||"DÁMSKA BUNDA TOMMY HILFIGER ČIERNA"|"BUNDA S DLHÝM RUKÁVOM S KAPUCOU, 2 VONKAJŠIE VRECKÁ, KONTRASNÉ DETAILY, VÝŠIVKY, ZIP, LOGO, 95% RECYKLOVANÝ POLYESTER"|"TOMMY HILFIGER FEKETE NŐI KABÁT"|"HOSSZÚ UJJÚ DZEKI KAPCSINÁVAL, 2 KÜLSŐ ZSEBE, KONTRASZT RÉSZLETEK, HÍMZÉS, ZIP, LOGO, 95% ÚJRAHASZNOSÍTOTT POLIÉSZTER"|"JACĂ TOMMY HILFIGER NEGRĂ DE DAMA"|"GEACĂ CU MÂNECĂ LUNGĂ CU GLUGA, 2 BUZUARE EXTERIOR, DETALII DE CONTRAST, BRODERIE, ZIP, LOGO, 95% POLIESTER RECICLAT"
DW0DW18308_NEBDS_XS|MODEL|31326|DW0DW18308_NEBDS|||3|239.00|84.03||||||||106734|8720636975474|XS|nero|Nero|||8720636975474|||||||||||||||||||||||||||
DW0DW18308_NEBDS_S|MODEL|31326|DW0DW18308_NEBDS|||5|239.00|84.03||||||||106731|8720636975498|S|nero|Nero|||8720636975498|||||||||||||||||||||||||||
DW0DW18308_NEBDS_M|MODEL|31326|DW0DW18308_NEBDS|||3|239.00|84.03||||||||106730|8720636975610|M|nero|Nero|||8720636975610|||||||||||||||||||||||||||
DW0DW18308_NEBDS_L|MODEL|31326|DW0DW18308_NEBDS|||5|239.00|84.03||||||||106732|8720636975634|L|nero|Nero|||8720636975634|||||||||||||||||||||||||||
DW0DW18308_NEBDS_XL|MODEL|31326|DW0DW18308_NEBDS|||2|239.00|84.03||||||||106733|8720636975658|XL|nero|Nero|||8720636975658|||||||||||||||||||||||||||
DW0DW18308_BIYBR|PRODUCT|31325|DW0DW18308_BIYBR|"TOMMY HILFIGER"|DW0DW18308_BIYBR|19|239.00|84.03||https://cdn.stockfirmati.com/catalog/31325/tommyhilfigergiubbottodonnabianco_1.jpg|https://cdn.stockfirmati.com/catalog/31325/tommyhilfigergiubbottodonnabianco_2.jpg||donna|Abbigliamento|"Giubbotti e piumini"||||bianco|Bianco|CINA|"100% Poliestere"||AI|"TOMMY HILFIGER GIUBBOTTO DONNA BIANCO"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, RICAMO, ZIP, LOGO, 95% POLYESTER RECYCLED"|"TOMMY HILFIGER WHITE WOMEN&#39;S JACKET"|"LONG SLEEVED JACKET WITH HOOD, 2 EXTERNAL POCKETS, CONTRAST DETAILS, EMBROIDERY, ZIP, LOGO, 95% RECYCLED POLYESTER"|"CHAQUETA MUJER TOMMY HILFIGER BLANCO"|"CHAQUETA DE MANGA LARGA CON CAPUCHA, 2 BOLSILLOS EXTERNOS, DETALLES EN CONTRASTE, BORDADO, CREMALLERA, LOGO, 95% POLIÉSTER RECICLADO"|"VESTE TOMMY HILFIGER BLANCHE FEMME"|"VESTE MANCHES LONGUES À CAPUCHE, 2 POCHES EXTÉRIEURES, DÉTAILS CONTRASTÉS, BRODERIE, ZIP, LOGO, 95% POLYESTER RECYCLÉ"|"TOMMY HILFIGER WEISSE DAMENJACKE"|"LANGÄRMELIGE JACKE MIT KAPUZE, 2 AUSSENTASCHEN, KONTRASTDETAILS, STICKEREI, REISSVERSCHLUSS, LOGO, 95 % RECYCELTER POLYESTER"||||https://www.stockfirmati.it/d/31325/tommy-hilfiger/giubbotti-e-piumini/donna/tommy-hilfiger-giubbotto-donna-bianco|"TOMMY HILFIGER БЯЛО ДАМСКО САКО"|"ЯКЕ С ДЪЛЪГ РЪКАВ С КАЧУЛКА, 2 ВЪНШНИ ДЖОБА, КОНТРАСТНИ ДЕТАЙЛИ, БРОДЕРИИ, ЦИП, ЛОГО, 95% РЕЦИКЛИРАН ПОЛИЕСТЕР"|"BIAŁA KURTKA DAMSKA TOMMY HILFIGER"|"KURTKA Z DŁUGIM RĘKAWEM Z KAPTUREM, 2 KIESZONKAMI ZEWNĘTRZNYMI, KONTRASTOWYMI SZCZEGÓŁAMI, HAFT, ZAMEK, LOGO, 95% POLIESTER Z RECYKLINGU"|||"BIELA DÁMSKA BUNDA TOMMY HILFIGER"|"BUNDA S DLHÝM RUKÁVOM S KAPUCOU, 2 VONKAJŠIE VRECKÁ, KONTRASNÉ DETAILY, VÝŠIVKY, ZIP, LOGO, 95% RECYKLOVANÝ POLYESTER"|"TOMMY HILFIGER FEHÉR NŐI KABÁT"|"HOSSZÚ UJJÚ DZEKI KAPCSINÁVAL, 2 KÜLSŐ ZSEBE, KONTRASZT RÉSZLETEK, HÍMZÉS, ZIP, LOGO, 95% ÚJRAHASZNOSÍTOTT POLIÉSZTER"|"JACĂ TOMMY HILFIGER ALBĂ DE DAMA"|"GEACĂ CU MÂNECĂ LUNGĂ CU GLUGA, 2 BUZUARE EXTERIOR, DETALII DE CONTRAST, BRODERIE, ZIP, LOGO, 95% POLIESTER RECICLAT"
DW0DW18308_BIYBR_XS|MODEL|31325|DW0DW18308_BIYBR|||3|239.00|84.03||||||||106726|8720636974392|XS|bianco|Bianco|||8720636974392|||||||||||||||||||||||||||
DW0DW18308_BIYBR_S|MODEL|31325|DW0DW18308_BIYBR|||5|239.00|84.03||||||||106729|8720636974507|S|bianco|Bianco|||8720636974507|||||||||||||||||||||||||||
DW0DW18308_BIYBR_M|MODEL|31325|DW0DW18308_BIYBR|||3|239.00|84.03||||||||106725|8720636974514|M|bianco|Bianco|||8720636974514|||||||||||||||||||||||||||
DW0DW18308_BIYBR_L|MODEL|31325|DW0DW18308_BIYBR|||5|239.00|84.03||||||||106728|8720636974521|L|bianco|Bianco|||8720636974521|||||||||||||||||||||||||||
DW0DW18308_BIYBR_XL|MODEL|31325|DW0DW18308_BIYBR|||3|239.00|84.03||||||||106727|8720636974538|XL|bianco|Bianco|||8720636974538|||||||||||||||||||||||||||
K6121HWJACK_GRXPC|PRODUCT|31324|K6121HWJACK_GRXPC|K-WAY|K6121HWJACK_GRXPC|29|346.00|97.34||https://cdn.stockfirmati.com/catalog/31324/k-waygiubbottouomogrigio_1.jpg|https://cdn.stockfirmati.com/catalog/31324/k-waygiubbottouomogrigio_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||grigio|Grigio|CINA|"100% Poliammide"||PE|"K-WAY GIUBBOTTO UOMO GRIGIO"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, ECO WARM, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, ZIP, LOGO, 50% POLIAMIDE RECYCLED"||||||||||||https://www.stockfirmati.it/d/31324/k-way/giubbotti-e-piumini/uomo/k-way-giubbotto-uomo-grigio||||||||||||
K6121HWJACK_GRXPC_S|MODEL|31324|K6121HWJACK_GRXPC|||5|346.00|97.34||||||||106720|8058128181363|S|grigio|Grigio|||8058128181363|||||||||||||||||||||||||||
K6121HWJACK_GRXPC_M|MODEL|31324|K6121HWJACK_GRXPC|||7|346.00|97.34||||||||106723|8058128181356|M|grigio|Grigio|||8058128181356|||||||||||||||||||||||||||
K6121HWJACK_GRXPC_L|MODEL|31324|K6121HWJACK_GRXPC|||7|346.00|97.34||||||||106724|8054936125131|L|grigio|Grigio|||8054936125131|||||||||||||||||||||||||||
K6121HWJACK_GRXPC_XL|MODEL|31324|K6121HWJACK_GRXPC|||7|346.00|97.34||||||||106722|8058128181370|XL|grigio|Grigio|||8058128181370|||||||||||||||||||||||||||
K6121HWJACK_GRXPC_2XL|MODEL|31324|K6121HWJACK_GRXPC|||3|346.00|97.34||||||||106721|8058128181394|2XL|grigio|Grigio|||8058128181394|||||||||||||||||||||||||||
K7121JWJUD_GRB75|PRODUCT|31323|K7121JWJUD_GRB75|K-WAY|K7121JWJUD_GRB75|10|116.00|32.46||https://cdn.stockfirmati.com/catalog/31323/k-waypolomanichecorteuomogrigio_1.jpg|https://cdn.stockfirmati.com/catalog/31323/k-waypolomanichecorteuomogrigio_2.jpg||uomo|Abbigliamento|Polo||||grigio|Grigio|CINA|"95% Cotone, 5% Elastan"||PE|"K-WAY POLO MANICHE CORTE UOMO GRIGIO"|"POLO MANICHE CORTE, 2 BOTTONI, DETTAGLI A CONTRASTO, APPLICAZIONE, LOGO"||||||||||||https://www.stockfirmati.it/d/31323/k-way/polo/uomo/k-way-polo-maniche-corte-uomo-grigio||||||||||||
K7121JWJUD_GRB75_S|MODEL|31323|K7121JWJUD_GRB75|||3|116.00|32.46||||||||106717|8058188188432|S|grigio|Grigio|||8058188188432|||||||||||||||||||||||||||
K7121JWJUD_GRB75_XL|MODEL|31323|K7121JWJUD_GRB75|||4|116.00|32.46||||||||106719|8058188188449|XL|grigio|Grigio|||8058188188449|||||||||||||||||||||||||||
K7121JWJUD_GRB75_2XL|MODEL|31323|K7121JWJUD_GRB75|||3|116.00|32.46||||||||106716|8058188188487|2XL|grigio|Grigio|||8058188188487|||||||||||||||||||||||||||
K5127GWFANTOME_BIAQF|PRODUCT|31322|K5127GWFANTOME_BIAQF|K-WAY|K5127GWFANTOME_BIAQF|18|94.00|26.39||https://cdn.stockfirmati.com/catalog/31322/k-wayt-shirtmanichecorteuomobianco_1.jpg|https://cdn.stockfirmati.com/catalog/31322/k-wayt-shirtmanichecorteuomobianco_2.jpg||uomo|Abbigliamento|T-Shirt||||bianco|Bianco|TURCHIA|"100% Cotone"||PE|"K-WAY T-SHIRT MANICHE CORTE UOMO BIANCO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, 1 TASCHINO, STAMPA, LOGO"||||||||||||https://www.stockfirmati.it/d/31322/k-way/t-shirt/uomo/k-way-t-shirt-maniche-corte-uomo-bianco||||||||||||
K5127GWFANTOME_BIAQF_S|MODEL|31322|K5127GWFANTOME_BIAQF|||4|94.00|26.39||||||||106711|8056005849023|S|bianco|Bianco|||8056005849023|||||||||||||||||||||||||||
